datetime,jp,jpHokk,jpToh,jpTok,jpChub,jpHoku,jpKan,jpChug,jpShi,jpKyu
2026-04-22 13:30:00+09:00,10.73,0.01,0.01,14.94,14.46,14.46,14.46,14.46,8.38,10.5
2026-04-22 14:00:00+09:00,10.77,0.01,0.01,15.78,15.63,15.5,15.5,15.5,8.53,8.84
2026-04-22 14:30:00+09:00,13.91,3.0,3.0,16.86,16.86,16.86,16.86,16.86,8.65,8.84
2026-04-22 15:00:00+09:00,15.39,6.86,6.86,23.2,23.2,23.2,23.2,23.2,11.23,9.03
2026-04-22 15:30:00+09:00,19.12,7.1,7.1,28.12,28.12,25.86,25.86,24.67,13.44,10.0
2026-04-22 16:00:00+09:00,23.2,9.25,9.25,30.5,27.18,25.86,25.86,24.66,13.73,20.0
2026-04-22 16:30:00+09:00,25.47,16.32,16.32,35.83,32.17,18.56,18.56,18.56,8.65,18.56
2026-04-22 17:00:00+09:00,25.86,17.97,17.97,39.99,32.48,16.44,16.44,16.44,8.4,16.44
2026-04-22 17:30:00+09:00,25.86,22.0,22.0,41.0,32.14,15.5,15.5,15.5,8.39,15.5
2026-04-22 18:00:00+09:00,25.86,20.01,20.01,35.83,32.37,16.35,16.35,16.35,8.52,16.35
2026-04-22 18:30:00+09:00,24.68,25.0,25.0,28.12,28.12,18.0,18.0,18.0,8.62,18.0
2026-04-22 19:00:00+09:00,24.68,23.08,23.08,32.38,32.38,16.44,16.44,16.44,8.65,16.44
2026-04-22 19:30:00+09:00,25.08,23.08,23.08,45.0,32.5,15.0,15.0,15.0,8.54,15.0
2026-04-22 20:00:00+09:00,24.35,24.47,24.47,44.0,30.0,14.41,14.41,14.41,8.53,14.41
2026-04-22 20:30:00+09:00,21.0,20.0,20.0,30.5,27.05,14.26,14.26,14.26,8.52,14.26
2026-04-22 21:00:00+09:00,19.1,16.87,16.87,28.12,27.03,13.91,13.91,13.91,11.03,13.91
2026-04-22 21:30:00+09:00,17.88,16.67,16.67,28.12,27.16,13.99,13.99,13.99,13.99,13.99
2026-04-22 22:00:00+09:00,17.41,16.51,16.51,27.07,27.07,14.26,14.26,14.26,14.26,14.26
2026-04-22 22:30:00+09:00,16.11,16.37,16.37,24.35,24.35,13.78,13.78,13.78,13.78,13.78
2026-04-22 23:00:00+09:00,16.6,21.47,21.47,26.99,26.99,13.91,13.91,13.91,13.91,13.91
2026-04-22 23:30:00+09:00,15.78,23.05,23.05,23.05,23.05,8.65,8.65,8.65,8.65,8.65
2026-04-23 00:00:00+09:00,15.0,15.59,15.59,15.59,15.59,10.9,10.9,10.9,8.65,10.9
2026-04-23 00:30:00+09:00,14.69,15.39,15.39,15.39,15.39,10.9,10.9,10.9,6.94,10.9
2026-04-23 01:00:00+09:00,14.54,15.25,15.25,15.25,15.25,9.61,9.61,9.61,8.46,9.61
2026-04-23 01:30:00+09:00,14.46,15.19,15.19,15.19,15.19,10.9,10.9,10.9,8.46,10.9
2026-04-23 02:00:00+09:00,14.7,15.13,15.13,15.13,15.13,9.0,9.0,9.0,6.93,9.0
2026-04-23 02:30:00+09:00,15.0,15.36,15.36,15.36,15.36,9.0,9.0,9.0,6.92,9.0
2026-04-23 03:00:00+09:00,15.36,15.39,15.39,15.39,15.39,9.77,9.77,9.77,8.38,9.77
2026-04-23 03:30:00+09:00,15.59,15.56,15.56,15.56,15.56,10.9,10.9,10.9,8.4,10.9
2026-04-23 04:00:00+09:00,15.71,15.65,15.65,15.65,15.65,10.9,10.9,10.9,8.45,10.9
2026-04-23 04:30:00+09:00,15.86,15.71,15.71,15.71,15.71,10.9,10.9,10.9,8.48,10.9
2026-04-23 05:00:00+09:00,16.0,15.74,15.74,15.74,15.74,10.9,10.9,10.9,8.49,10.9
2026-04-23 05:30:00+09:00,15.66,15.65,15.65,15.65,15.65,9.93,9.93,9.93,8.45,9.93
2026-04-23 06:00:00+09:00,15.44,15.43,15.43,15.43,15.43,9.85,9.85,9.85,8.46,9.85
2026-04-23 06:30:00+09:00,15.19,15.26,15.26,15.26,15.26,9.5,9.5,9.5,8.37,9.5
2026-04-23 07:00:00+09:00,15.37,14.74,14.74,15.37,15.37,10.9,10.9,10.9,8.37,10.9
2026-04-23 07:30:00+09:00,15.39,8.78,8.78,15.49,15.49,13.78,13.78,13.78,8.46,13.78
2026-04-23 08:00:00+09:00,16.24,8.0,8.0,16.43,16.43,16.43,16.43,16.43,8.5,16.43
2026-04-23 08:30:00+09:00,18.0,7.3,7.3,19.47,19.47,19.47,19.47,19.47,8.49,19.47
2026-04-23 09:00:00+09:00,19.12,7.19,7.19,24.0,24.0,24.0,24.0,24.0,8.54,24.0
2026-04-23 09:30:00+09:00,19.47,5.0,5.0,24.21,24.21,24.21,24.21,24.21,8.54,24.21
2026-04-23 10:00:00+09:00,18.98,5.0,5.0,24.06,24.06,24.06,24.06,24.06,8.51,24.06
2026-04-23 10:30:00+09:00,18.98,5.0,5.0,24.14,24.14,24.14,24.14,24.14,8.52,24.14
2026-04-23 11:00:00+09:00,19.01,3.01,3.01,24.67,24.67,24.67,24.67,24.67,8.53,24.67
2026-04-23 11:30:00+09:00,19.0,4.96,4.96,25.0,25.0,25.0,25.0,25.0,8.52,20.14
2026-04-23 12:00:00+09:00,16.78,3.0,3.0,19.99,19.99,19.99,19.99,19.99,8.43,10.9
2026-04-23 12:30:00+09:00,16.98,5.0,5.0,19.54,19.54,19.54,19.54,19.54,8.42,9.03
2026-04-23 13:00:00+09:00,21.0,7.12,7.12,25.49,25.49,24.62,24.62,24.62,8.52,12.0
2026-04-23 13:30:00+09:00,23.0,8.05,8.05,24.21,24.21,24.15,24.15,24.15,8.53,12.38
2026-04-23 14:00:00+09:00,24.15,8.78,8.78,27.12,27.12,24.62,24.62,24.62,8.61,15.29
2026-04-23 14:30:00+09:00,25.01,15.74,15.74,26.14,26.14,25.86,25.86,25.86,8.48,15.29
2026-04-23 15:00:00+09:00,25.86,20.0,20.0,26.98,26.98,25.86,25.86,25.86,8.43,15.29
2026-04-23 15:30:00+09:00,28.4,28.72,28.72,60.0,26.99,25.86,25.86,25.86,8.55,17.66
2026-04-23 16:00:00+09:00,30.0,23.32,23.32,45.0,27.12,25.86,25.86,25.86,8.56,19.66
2026-04-23 16:30:00+09:00,30.0,30.55,30.55,50.0,27.16,25.86,25.86,25.86,8.46,19.66
2026-04-23 17:00:00+09:00,26.31,27.17,27.17,27.17,27.17,25.86,25.86,25.86,8.54,18.86
2026-04-23 17:30:00+09:00,26.31,27.11,27.11,27.11,27.11,25.86,25.86,25.86,8.53,19.66
2026-04-23 18:00:00+09:00,30.0,26.14,26.14,26.14,26.14,26.14,26.14,26.14,8.56,19.66
2026-04-23 18:30:00+09:00,30.0,26.31,26.31,26.31,26.31,26.31,26.31,26.31,8.65,26.31
2026-04-23 19:00:00+09:00,27.24,26.14,26.14,26.14,24.62,24.62,24.62,24.62,8.65,20.01
2026-04-23 19:30:00+09:00,26.14,24.35,24.35,24.35,19.11,19.11,19.11,19.11,8.59,19.11
2026-04-23 20:00:00+09:00,23.92,23.77,23.77,23.77,18.46,18.46,18.46,18.46,8.59,17.66
2026-04-23 20:30:00+09:00,18.86,17.4,17.4,17.4,17.4,17.4,17.4,17.4,8.56,17.4
2026-04-23 21:00:00+09:00,18.0,16.92,16.92,16.92,16.92,16.92,16.92,16.92,8.53,16.92
2026-04-23 21:30:00+09:00,16.34,15.94,15.94,15.94,15.94,15.94,15.94,15.94,8.47,15.29
2026-04-23 22:00:00+09:00,17.75,16.93,16.93,16.93,16.93,16.11,16.11,16.11,8.47,15.29
2026-04-23 22:30:00+09:00,16.34,16.18,16.18,16.18,16.18,14.27,14.27,14.27,8.38,10.9
2026-04-23 23:00:00+09:00,16.17,16.17,16.17,16.17,16.17,13.78,13.78,13.78,8.36,10.9
2026-04-23 23:30:00+09:00,15.39,15.7,15.7,15.7,15.7,8.61,8.61,8.61,6.93,8.61
2026-04-24 00:00:00+09:00,15.39,16.81,16.81,16.81,15.65,12.0,12.0,12.0,8.62,12.0
2026-04-24 00:30:00+09:00,14.79,16.32,16.32,16.32,15.71,9.76,9.76,9.76,9.76,9.76
2026-04-24 01:00:00+09:00,14.71,16.16,16.16,16.16,15.75,9.03,9.03,9.03,9.03,9.03
2026-04-24 01:30:00+09:00,14.83,16.64,16.64,16.64,15.97,9.03,9.03,9.03,9.03,9.03
2026-04-24 02:00:00+09:00,14.83,16.15,16.15,16.15,16.15,8.67,8.67,8.67,8.67,8.67
2026-04-24 02:30:00+09:00,15.26,16.64,16.64,16.64,16.26,8.84,8.84,8.84,8.63,8.84
2026-04-24 03:00:00+09:00,15.43,16.86,16.86,16.86,16.74,10.25,10.25,10.25,8.46,10.25
2026-04-24 03:30:00+09:00,15.72,17.16,17.16,17.16,17.09,13.78,13.78,13.78,8.52,13.78
2026-04-24 04:00:00+09:00,16.0,18.23,18.23,18.23,17.09,13.78,13.78,13.78,8.55,13.78
2026-04-24 04:30:00+09:00,15.78,18.24,18.24,18.24,17.42,13.78,13.78,13.78,8.57,13.78
2026-04-24 05:00:00+09:00,16.34,24.0,24.0,24.0,17.42,12.0,12.0,12.0,8.52,12.0
2026-04-24 05:30:00+09:00,15.79,23.2,23.2,23.2,17.12,10.21,10.21,10.21,8.46,10.21
2026-04-24 06:00:00+09:00,15.6,20.02,20.02,20.02,16.75,10.8,10.8,10.8,8.63,10.8
2026-04-24 06:30:00+09:00,15.18,15.0,15.0,17.71,16.25,9.6,9.6,9.6,9.6,9.6
2026-04-24 07:00:00+09:00,13.45,11.0,11.0,17.52,15.53,8.84,8.84,8.84,8.84,8.84
2026-04-24 07:30:00+09:00,10.0,8.03,8.03,16.38,15.36,8.61,8.61,8.61,8.61,8.61
2026-04-24 08:00:00+09:00,11.0,8.2,8.2,17.43,15.36,8.61,8.61,8.61,8.61,8.61
2026-04-24 08:30:00+09:00,10.0,7.9,7.9,16.44,15.43,8.62,8.62,8.62,8.62,8.61
2026-04-24 09:00:00+09:00,9.44,7.01,7.01,16.0,15.36,14.41,14.41,8.5,8.5,5.41
2026-04-24 09:30:00+09:00,7.87,5.0,5.0,12.1,12.1,12.1,12.1,6.79,6.79,1.0
2026-04-24 10:00:00+09:00,9.44,2.9,2.9,20.0,11.49,11.49,11.49,6.68,6.68,0.01
2026-04-24 10:30:00+09:00,8.61,1.01,1.01,17.73,10.83,9.69,9.69,6.93,6.93,0.01
2026-04-24 11:00:00+09:00,8.61,0.04,0.04,17.43,10.83,9.73,9.73,8.68,8.44,0.01
2026-04-24 11:30:00+09:00,8.09,0.01,0.01,17.43,10.77,8.67,8.67,8.67,8.44,0.01
2026-04-24 12:00:00+09:00,3.35,0.01,0.01,17.37,9.44,4.1,4.1,4.1,4.1,0.01
2026-04-24 12:30:00+09:00,3.05,0.01,0.01,17.37,9.44,3.01,3.01,3.01,3.01,0.01
2026-04-24 13:00:00+09:00,9.41,0.04,0.04,19.5,11.09,9.07,9.07,9.07,8.45,0.01
2026-04-24 13:30:00+09:00,9.44,2.5,2.5,17.54,11.45,9.65,9.65,8.67,8.44,0.01
2026-04-24 14:00:00+09:00,8.4,3.05,3.05,17.43,11.49,9.73,9.73,6.69,6.69,0.01
2026-04-24 14:30:00+09:00,8.61,6.83,6.83,15.78,15.26,13.91,13.91,6.67,6.67,0.5
2026-04-24 15:00:00+09:00,9.44,7.6,7.6,15.46,15.43,14.41,14.41,7.52,7.52,7.52
2026-04-24 15:30:00+09:00,13.5,8.0,8.0,17.54,15.73,14.46,14.46,8.63,8.63,8.4
2026-04-24 16:00:00+09:00,15.07,8.0,8.0,24.42,16.78,10.29,10.29,10.29,10.29,8.61
2026-04-24 16:30:00+09:00,16.44,11.74,11.74,27.0,17.71,14.41,14.41,14.41,14.41,12.0
2026-04-24 17:00:00+09:00,16.44,16.35,16.35,30.0,17.01,11.92,11.92,11.92,11.92,11.92
2026-04-24 17:30:00+09:00,17.35,22.82,22.82,41.0,17.69,13.91,13.91,13.91,8.61,13.91
2026-04-24 18:00:00+09:00,18.86,25.0,25.0,30.22,27.03,14.26,14.26,14.26,8.44,14.26
2026-04-24 18:30:00+09:00,17.68,24.23,24.23,24.23,18.47,14.86,14.86,14.86,8.63,14.86
2026-04-24 19:00:00+09:00,17.0,23.4,23.4,23.4,17.51,14.86,14.86,14.86,8.62,14.86
2026-04-24 19:30:00+09:00,16.23,22.82,20.5,20.5,16.99,13.91,13.91,13.91,8.45,13.91
2026-04-24 20:00:00+09:00,17.19,22.82,22.82,24.42,19.47,13.2,13.2,13.2,8.43,13.2
2026-04-24 20:30:00+09:00,18.86,27.0,27.0,34.0,18.09,13.91,13.91,13.91,8.43,13.91
2026-04-24 21:00:00+09:00,17.56,22.82,22.26,25.0,17.93,13.91,13.91,13.91,8.45,13.91
2026-04-24 21:30:00+09:00,17.19,22.82,22.82,24.42,17.72,14.46,14.46,14.46,8.45,14.46
2026-04-24 22:00:00+09:00,16.44,21.79,21.79,21.79,17.74,14.41,14.41,14.41,8.44,14.41
2026-04-24 22:30:00+09:00,16.23,19.35,19.35,19.35,17.41,14.26,14.26,14.26,8.62,14.26
2026-04-24 23:00:00+09:00,17.06,22.75,22.75,24.21,17.41,14.46,14.46,14.46,14.03,14.46
2026-04-24 23:30:00+09:00,15.62,17.13,17.13,17.13,16.58,13.91,13.91,13.91,13.91,13.91
2026-04-25 00:00:00+09:00,17.27,21.18,21.18,30.0,15.05,14.32,14.32,14.32,14.32,14.32
2026-04-25 00:30:00+09:00,16.83,21.09,21.09,24.0,16.56,10.29,10.29,10.29,8.65,10.29
2026-04-25 01:00:00+09:00,16.25,21.06,21.06,22.78,16.31,8.84,8.84,8.84,8.62,8.84
2026-04-25 01:30:00+09:00,15.87,21.17,21.17,22.5,16.29,8.65,8.65,8.65,8.65,8.65
2026-04-25 02:00:00+09:00,15.71,20.5,20.5,22.09,16.29,8.61,8.61,8.61,8.61,8.61
2026-04-25 02:30:00+09:00,15.96,21.2,21.2,22.36,16.6,8.62,8.62,8.62,8.62,8.62
2026-04-25 03:00:00+09:00,15.46,18.75,18.75,18.75,16.98,8.96,8.96,8.96,8.63,8.96
2026-04-25 03:30:00+09:00,16.42,21.21,21.21,22.09,16.98,9.0,9.0,9.0,8.82,9.0
2026-04-25 04:00:00+09:00,16.58,22.23,22.23,22.23,16.98,9.03,9.03,9.03,9.03,9.03
2026-04-25 04:30:00+09:00,16.33,21.0,21.0,21.0,16.63,9.03,9.03,9.03,9.03,9.03
2026-04-25 05:00:00+09:00,16.29,21.23,21.23,22.36,16.29,8.96,8.96,8.96,8.96,8.96
2026-04-25 05:30:00+09:00,15.0,18.01,18.01,19.0,15.05,8.92,8.92,8.92,8.82,8.92
2026-04-25 06:00:00+09:00,14.21,14.0,14.0,15.62,14.72,8.96,8.96,8.96,8.96,8.96
2026-04-25 06:30:00+09:00,8.57,8.46,8.46,10.23,10.23,8.61,8.61,8.61,8.61,8.61
2026-04-25 07:00:00+09:00,7.52,5.0,5.0,8.51,8.46,8.25,8.25,8.25,8.25,8.25
2026-04-25 07:30:00+09:00,6.28,2.5,2.5,14.12,5.0,5.0,5.0,5.0,5.0,5.0
2026-04-25 08:00:00+09:00,2.9,3.0,3.0,14.12,0.5,0.5,0.5,0.5,0.5,0.01
2026-04-25 08:30:00+09:00,0.55,0.5,0.5,14.12,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 09:00:00+09:00,0.01,0.01,0.01,14.12,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 09:30:00+09:00,0.01,0.01,0.01,5.46,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 10:00:00+09:00,0.01,0.01,0.01,2.9,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 10:30:00+09:00,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 11:00:00+09:00,0.01,0.01,0.01,0.7,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 11:30:00+09:00,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 12:00:00+09:00,0.01,0.01,0.01,0.53,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 12:30:00+09:00,0.01,0.01,0.01,1.0,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 13:00:00+09:00,0.01,0.01,0.01,10.39,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 13:30:00+09:00,0.01,0.01,0.01,14.12,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 14:00:00+09:00,0.01,0.01,0.01,14.12,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 14:30:00+09:00,0.02,0.01,0.01,15.27,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 15:00:00+09:00,2.5,0.03,0.03,16.73,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 15:30:00+09:00,3.0,2.5,2.5,14.12,1.0,1.0,1.0,1.0,1.0,0.5
2026-04-25 16:00:00+09:00,3.0,5.0,5.0,17.52,0.01,0.01,0.01,0.01,0.01,0.01
2026-04-25 16:30:00+09:00,7.52,8.25,8.25,8.25,6.5,6.5,6.5,6.5,6.5,6.5
2026-04-25 17:00:00+09:00,10.27,13.28,13.28,13.28,10.15,9.0,9.0,9.0,8.62,9.0
2026-04-25 17:30:00+09:00,14.84,16.86,16.86,16.86,10.27,10.27,10.27,10.27,8.65,10.27
2026-04-25 18:00:00+09:00,14.44,17.34,17.34,17.34,10.27,9.03,9.03,9.03,8.82,9.03
2026-04-25 18:30:00+09:00,15.43,17.76,17.76,17.76,10.75,10.75,10.75,10.75,10.5,10.75
2026-04-25 19:00:00+09:00,15.29,17.76,17.76,17.76,10.27,10.27,10.27,10.27,10.0,10.27
2026-04-25 19:30:00+09:00,14.86,17.5,17.5,17.5,10.27,10.04,10.04,10.04,8.82,10.04
2026-04-25 20:00:00+09:00,15.0,16.94,16.94,16.94,14.82,10.75,10.75,10.75,8.82,10.75
2026-04-25 20:30:00+09:00,14.72,16.34,16.34,16.34,14.82,9.03,9.03,9.03,8.65,9.03
2026-04-25 21:00:00+09:00,14.66,16.5,16.5,16.5,14.72,8.84,8.84,8.84,8.65,8.84
2026-04-25 21:30:00+09:00,14.49,16.0,16.0,16.0,14.66,12.0,12.0,12.0,8.62,12.0
2026-04-25 22:00:00+09:00,16.43,16.69,16.69,45.0,15.5,13.56,13.56,13.56,8.61,13.56
2026-04-25 22:30:00+09:00,15.93,16.0,16.0,35.0,15.0,9.99,9.99,9.99,8.63,9.99
2026-04-25 23:00:00+09:00,15.7,15.73,15.73,30.0,15.0,9.99,9.99,9.99,8.63,9.99
2026-04-25 23:30:00+09:00,14.83,15.68,15.68,23.19,14.89,8.4,8.4,8.4,8.4,8.4
2026-04-26 00:00:00+09:00,14.64,13.0,13.0,16.65,14.84,8.61,8.61,8.61,8.61,8.61
2026-04-26 00:30:00+09:00,14.57,10.88,10.88,15.79,15.79,9.19,9.19,9.19,8.62,9.19
2026-04-26 01:00:00+09:00,14.27,10.63,10.63,15.79,15.79,8.65,8.65,8.65,8.63,8.65
2026-04-26 01:30:00+09:00,14.07,11.15,11.15,15.59,15.59,8.61,8.61,8.61,8.61,8.61
2026-04-26 02:00:00+09:00,14.1,11.93,11.93,16.69,16.69,8.62,8.62,8.62,8.62,8.62
2026-04-26 02:30:00+09:00,14.18,13.01,13.01,18.61,17.0,8.61,8.61,8.61,8.61,8.61
2026-04-26 03:00:00+09:00,14.26,15.32,15.32,21.99,19.0,8.65,8.65,8.65,8.65,8.65
2026-04-26 03:30:00+09:00,14.86,15.55,15.55,22.64,19.8,9.03,9.03,9.03,9.03,9.03
2026-04-26 04:00:00+09:00,15.02,15.28,15.28,22.78,19.93,9.67,9.67,9.67,9.67,9.67
2026-04-26 04:30:00+09:00,14.86,15.7,15.82,22.64,17.12,9.69,9.69,9.69,9.69,9.69
2026-04-26 05:00:00+09:00,14.47,15.7,15.7,21.99,16.94,9.05,9.05,9.05,9.05,9.05
2026-04-26 05:30:00+09:00,13.77,12.63,12.63,15.7,15.25,8.63,8.63,8.63,8.63,8.63
2026-04-26 06:00:00+09:00,10.21,8.53,8.53,14.47,14.47,8.61,8.61,8.61,8.61,8.61
2026-04-26 06:30:00+09:00,8.4,1.01,1.01,10.5,10.5,8.4,8.4,8.4,8.4,8.4
2026-04-26 07:00:00+09:00,8.45,0.01,0.01,17.42,8.48,8.1,8.1,8.1,8.1,8.1
2026-04-26 07:30:00+09:00,6.6,0.01,0.01,13.67,8.09,8.09,8.09,8.09,8.09,8.09
2026-04-26 08:00:00+09:00,3.0,0.01,0.01,14.57,6.89,6.89,6.89,6.89,6.89,6.89
2026-04-26 08:30:00+09:00,0.5,0.01,0.01,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2026-04-26 09:00:00+09:00,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-26 09:30:00+09:00,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-26 10:00:00+09:00,0.01,0.01,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-26 10:30:00+09:00,0.01,0.01,0.01,0.24,0.5,0.5,0.5,0.5,0.5,0.5
2026-04-26 11:00:00+09:00,0.01,0.01,0.01,0.5,0.81,0.81,0.81,0.81,0.81,0.81
2026-04-26 11:30:00+09:00,0.01,0.01,0.01,0.38,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-26 12:00:00+09:00,0.01,0.01,0.01,0.5,1.0,1.0,1.0,1.0,1.0,1.0
2026-04-26 12:30:00+09:00,0.01,0.01,0.01,1.5,1.5,1.5,2.5,2.5,2.5,2.5
2026-04-26 13:00:00+09:00,0.04,0.01,0.01,4.29,4.29,4.29,4.29,4.29,4.29,4.29
2026-04-26 13:30:00+09:00,2.5,0.01,0.01,9.66,8.48,8.48,8.48,8.48,8.42,8.25
2026-04-26 14:00:00+09:00,0.04,0.01,0.01,0.13,2.9,2.9,2.9,2.9,2.9,2.9
2026-04-26 14:30:00+09:00,2.05,0.01,0.01,6.89,6.89,6.89,6.89,6.89,6.89,6.89
2026-04-26 15:00:00+09:00,6.0,0.01,0.01,8.48,8.48,8.09,8.09,8.09,8.09,8.09
2026-04-26 15:30:00+09:00,8.53,0.01,0.01,14.84,10.22,8.44,8.44,8.44,8.44,8.44
2026-04-26 16:00:00+09:00,9.23,3.0,3.0,21.99,10.0,8.1,8.1,8.1,8.1,8.1
2026-04-26 16:30:00+09:00,14.11,7.27,7.27,22.92,10.59,8.61,8.61,8.61,8.61,8.61
2026-04-26 17:00:00+09:00,16.28,8.44,8.44,22.0,19.5,9.11,9.11,9.11,8.82,9.11
2026-04-26 17:30:00+09:00,20.0,15.56,15.56,23.33,23.33,12.55,12.55,12.55,12.55,12.55
2026-04-26 18:00:00+09:00,21.78,11.0,16.34,23.33,17.27,12.0,12.0,12.0,12.0,12.0
2026-04-26 18:30:00+09:00,17.7,15.57,16.32,23.33,13.62,13.62,13.62,13.62,13.62,13.62
2026-04-26 19:00:00+09:00,18.86,15.58,15.58,25.0,25.0,12.55,12.55,12.55,12.55,12.55
2026-04-26 19:30:00+09:00,17.27,15.58,15.58,23.19,14.98,13.77,13.77,13.77,13.77,13.77
2026-04-26 20:00:00+09:00,17.0,15.61,15.61,22.78,14.98,13.77,13.77,13.77,13.77,13.77
2026-04-26 20:30:00+09:00,17.27,15.61,15.61,41.0,14.92,9.03,9.03,9.03,9.03,9.03
2026-04-26 21:00:00+09:00,16.36,13.97,13.97,41.0,14.92,8.63,8.63,8.63,8.63,8.63
2026-04-26 21:30:00+09:00,15.78,13.9,13.9,22.09,14.81,8.84,8.84,8.84,8.84,8.84
2026-04-26 22:00:00+09:00,14.84,13.9,13.9,15.0,14.84,8.61,8.61,8.61,8.61,8.61
2026-04-26 22:30:00+09:00,14.84,11.0,11.0,14.72,14.72,9.03,9.03,9.03,9.03,9.03
2026-04-26 23:00:00+09:00,14.78,14.68,14.68,14.68,14.68,8.61,8.61,8.61,8.61,8.61
2026-04-26 23:30:00+09:00,14.17,14.21,14.21,14.21,14.21,7.75,7.75,7.75,7.75,7.75
2026-04-27 00:00:00+09:00,14.61,11.0,14.88,14.88,14.88,8.44,8.44,8.44,8.44,8.44
2026-04-27 00:30:00+09:00,14.37,14.73,14.73,14.73,14.73,8.61,8.61,8.61,8.61,8.61
2026-04-27 01:00:00+09:00,14.21,14.72,14.72,14.72,14.72,8.61,8.61,8.61,8.61,8.61
2026-04-27 01:30:00+09:00,14.21,14.72,14.72,14.72,14.72,8.43,8.43,8.43,8.43,8.43
2026-04-27 02:00:00+09:00,14.21,14.53,14.53,14.53,14.53,8.4,8.4,8.4,8.4,8.4
2026-04-27 02:30:00+09:00,14.27,14.8,14.8,14.8,14.8,8.25,8.25,8.25,8.25,8.25
2026-04-27 03:00:00+09:00,14.68,15.0,15.0,15.0,15.0,8.61,8.61,8.61,8.61,8.61
2026-04-27 03:30:00+09:00,14.84,15.18,15.18,15.18,15.18,8.61,8.61,8.61,8.61,8.61
2026-04-27 04:00:00+09:00,14.78,15.0,15.0,15.0,15.0,8.65,8.65,8.65,8.65,8.65
2026-04-27 04:30:00+09:00,15.0,15.93,15.93,15.93,15.93,8.61,8.61,8.61,8.61,8.61
2026-04-27 05:00:00+09:00,15.06,15.89,15.89,15.89,15.89,8.65,8.65,8.65,8.65,8.65
2026-04-27 05:30:00+09:00,15.05,16.11,16.11,16.11,16.11,8.61,8.61,8.61,8.61,8.61
2026-04-27 06:00:00+09:00,15.55,18.0,18.0,18.0,18.0,8.63,8.63,8.63,8.63,8.63
2026-04-27 06:30:00+09:00,16.28,19.0,19.0,20.33,20.33,8.61,8.61,8.61,8.61,8.61
2026-04-27 07:00:00+09:00,17.14,15.26,15.26,22.78,22.78,8.61,8.61,8.61,8.61,8.61
2026-04-27 07:30:00+09:00,17.48,15.56,15.56,26.98,26.98,9.87,9.87,9.87,9.87,5.38
2026-04-27 08:00:00+09:00,18.69,15.59,15.59,26.93,26.93,15.96,15.96,8.62,8.62,0.01
2026-04-27 08:30:00+09:00,14.88,15.59,17.88,20.5,20.5,20.5,20.5,10.18,8.45,0.01
2026-04-27 09:00:00+09:00,14.69,15.55,19.61,22.78,22.78,22.78,22.78,8.99,6.91,0.01
2026-04-27 09:30:00+09:00,14.9,11.0,18.53,50.0,27.12,14.32,14.32,6.17,2.5,0.01
2026-04-27 10:00:00+09:00,14.21,11.0,16.32,35.83,26.94,15.96,15.96,4.5,0.01,0.01
2026-04-27 10:30:00+09:00,10.98,11.0,16.11,30.0,17.55,14.27,14.27,9.85,0.02,0.01
2026-04-27 11:00:00+09:00,9.92,14.78,14.78,28.36,16.18,13.77,13.77,13.77,0.01,0.01
2026-04-27 11:30:00+09:00,8.45,14.8,14.8,24.58,14.96,9.91,9.91,9.91,0.01,0.01
2026-04-27 12:00:00+09:00,7.49,10.05,10.05,17.96,8.39,4.5,4.5,4.5,0.01,0.01
2026-04-27 12:30:00+09:00,4.5,9.81,9.81,16.23,8.39,2.9,2.4,2.4,0.01,0.01
2026-04-27 13:00:00+09:00,8.4,14.77,14.77,20.0,9.74,9.74,9.74,9.74,0.01,0.01
2026-04-27 13:30:00+09:00,9.0,15.25,15.25,20.0,11.36,11.36,11.36,11.36,0.02,0.01
2026-04-27 14:00:00+09:00,8.62,14.21,14.21,20.0,12.0,12.0,12.0,12.0,1.0,0.01
2026-04-27 14:30:00+09:00,8.84,15.59,16.32,22.5,14.67,4.5,4.5,4.5,0.02,0.01
2026-04-27 15:00:00+09:00,9.91,20.0,20.0,22.78,14.73,2.9,2.9,2.9,1.0,0.01
